Count.ID,Name,Date,State,City,Facility.Type,Staff.Confirmed,Residents.Confirmed,Staff.Deaths,Residents.Deaths,Staff.Recovered,Residents.Recovered,Staff.Tested,Residents.Tested,Staff.Negative,Residents.Negative,Staff.Pending,Residents.Pending,Staff.Quarantine,Residents.Quarantine,Residents.Population,Address,Zipcode,Zip4,County,County.FIPS,Latitude,Longitude,Notes,Website
259,GILMER FCI,2020-07-24,Federal,GREEN COVE SPRINGS,Prison,0,5,0,0,0,5,NA,89,NA,NA,NA,8,NA,NA,NA,901 NORTH ORANGE AVENUE,32043,NA,CLAY,12019,30.0035476,-81.6864834,NA,https://www.bop.gov/coronavirus/
NA,GLYNCO,2020-07-24,Federal,NA,Prison,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
260,GRAND PRAIRIE,2020-07-24,Federal,MODESTO,Prison,5,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2215 BLUE GUM AVE,95358,NA,STANISLAUS,6099,37.6626,-121.04304,NA,https://www.bop.gov/coronavirus/
262,GREAT PLAINS CI,2020-07-24,Federal,OWENSBORO,Prison,0,90,0,1,0,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,3337 HWY 144,42303,NA,DAVIESS,21059,37.7855682,-87.0709843,NA,https://www.bop.gov/coronavirus/
NA,GREENVILLE FCI,2020-07-24,Federal,NA,Prison,1,2,0,0,0,1,NA,171,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,GUAYNABO MDC,2020-07-24,Federal,NA,Prison,0,12,0,0,0,0,NA,194,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
263,HAMPSHIRE HOUSE,2020-07-24,Federal,NA,Prison,0,8,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,HAZELTON FCI,2020-07-24,Federal,NA,Prison,3,0,0,0,1,0,NA,73,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
264,HAZELTON USP,2020-07-24,Federal,BRUCETON MILLS,Prison,6,0,0,0,3,0,NA,55,NA,NA,NA,6,NA,NA,NA,1640 SKY VIEW DR.,26525,NA,PRESTON,54077,39.67385,-79.49883,NA,https://www.bop.gov/coronavirus/
1380,HERLONG FCI,2020-07-24,Federal,NA,Prison,3,1,0,0,3,0,NA,104,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
266,HILLSBOROUGH CO RRC TAMPAFL,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,10,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
266,HILLSBOROUGH COUNTY RRC,2020-07-24,Federal,NA,Prison,0,9,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,HONOLULU FDC,2020-07-24,Federal,NA,Prison,0,1,0,0,0,0,NA,123,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
267,HORIZON HOUSE,2020-07-24,Federal,NA,Prison,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
268,HOUSTON FDC,2020-07-24,Federal,HOUSTON,Prison,5,11,0,0,0,6,NA,118,NA,NA,NA,33,NA,NA,NA,1200 TEXAS AVE,77002,NA,HARRIS,48201,29.75865,-95.36078,NA,https://www.bop.gov/coronavirus/
NA,JACKSON COUNTY W R,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,JACKSONVILLE RESID REENTRY CTR,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,23,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,JESUP FCI,2020-07-24,Federal,NA,Prison,16,257,0,1,3,0,NA,368,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,JL FRESNO COUNTY JAIL,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
269,JL SANTA RITA JAIL,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,KEETON CORRECTIONS INC,2020-07-24,Federal,NA,Prison,0,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
270,KEETON CORRECTIONS INC BIRMINGHAM,2020-07-24,Federal,NA,Prison,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,KINTOCK GROUP THE,2020-07-24,Federal,NA,Prison,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
273,LA TUNA FCI,2020-07-24,Federal,OGLETHORPE,Prison,9,0,0,0,7,0,NA,58,NA,NA,NA,5,NA,NA,NA,2728 SOUTH 49 HWY,31068,NA,MACON,13193,32.26159,-84.08478,NA,https://www.bop.gov/coronavirus/
275,LEAVENWORTH USP,2020-07-24,Federal,HARDWICK,Prison,5,1,0,0,5,0,NA,146,NA,NA,NA,15,NA,NA,NA,140 LAYING FARM RD,31034,NA,BALDWIN,13009,33.05485,-83.23093,NA,https://www.bop.gov/coronavirus/
NA,LEE USP,2020-07-24,Federal,NA,Prison,2,0,0,0,1,0,NA,108,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,LEIDEL SANCTION CENTER,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,11,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
276,LEWISBURG USP,2020-07-24,Federal,SCOTTSDALE,Prison,1,0,0,0,1,0,NA,73,NA,NA,NA,0,NA,NA,NA,3700 N 75TH ST,85251,NA,MARICOPA,4013,33.4894,-111.92023,NA,https://www.bop.gov/coronavirus/
277,LEXINGTON FMC,2020-07-24,Federal,MARIENVILLE,Prison,10,236,0,7,10,219,NA,944,NA,NA,NA,4,NA,NA,NA,286 WOODLAND DR,16239,NA,FOREST,42053,41.48262,-79.09751,NA,https://www.bop.gov/coronavirus/
278,LOMPOC FCI,2020-07-24,Federal,LOMPOC,Prison,18,827,0,2,16,825,NA,1086,NA,NA,NA,0,NA,NA,NA,3600 GUARD RD,93436,NA,SANTA BARBARA,6083,34.677273,-120.497406,NA,https://www.bop.gov/coronavirus/
279,LOMPOC USP,2020-07-24,Federal,LOMPOC,Prison,24,175,0,2,24,163,NA,734,NA,NA,NA,100,NA,NA,NA,3901 KLEIN BLVD,93436,NA,SANTA BARBARA,6083,34.6762715,-120.5057225,NA,https://www.bop.gov/coronavirus/
NA,LORETTO FCI,2020-07-24,Federal,NA,Prison,4,8,0,0,0,0,NA,196,NA,NA,NA,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
280,LOS ANGELES MDC,2020-07-24,Federal,LOS ANGELES,Prison,4,4,0,0,2,2,NA,164,NA,NA,NA,7,NA,NA,NA,535 NORTH ALAMEDA STREET,90012,NA,LOS ANGELES,6037,34.05336,-118.2382,NA,https://www.bop.gov/coronavirus/
NA,MANCHESTER FCI,2020-07-24,Federal,NA,Prison,6,44,0,0,0,1,NA,223,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,MARIANNA FCI,2020-07-24,Federal,NA,Prison,6,0,0,0,0,0,NA,142,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
281,MARION USP,2020-07-24,Federal,MARION,Prison,2,45,0,0,1,2,NA,402,NA,NA,NA,2,NA,NA,NA,4500 PRISON ROAD,62959,NA,WILLIAMSON,17199,37.6614004,-88.9874251,NA,https://www.bop.gov/coronavirus/
283,MCCREARY USP,2020-07-24,Federal,MOUNT IDA,Prison,4,1,0,0,1,1,NA,156,NA,NA,NA,1,NA,NA,NA,105 HWY 270 EAST,71957,NA,MONTGOMERY,5097,34.55786,-93.63274,NA,https://www.bop.gov/coronavirus/
284,MCDOWELL FCI,2020-07-24,Federal,WELCH,Prison,1,0,0,0,1,0,NA,41,NA,NA,NA,18,NA,NA,NA,101 FEDERAL DRIVE,24801,NA,MCDOWELL,54047,37.4742696,-81.5561461,NA,https://www.bop.gov/coronavirus/
NA,MCKEAN FCI,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,74,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
285,MCRAE CI,2020-07-24,Federal,LUDOWICI,Prison,0,12,0,1,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1434 US HWY 84 EAST,31316,NA,LONG,13183,31.7270989,-81.7194106,NA,https://www.bop.gov/coronavirus/
287,MEMPHIS FCI,2020-07-24,Federal,MEMPHIS,Prison,13,9,0,0,10,6,NA,148,NA,NA,NA,0,NA,NA,NA,1101 JOHN A DENIE RD,38134,NA,SHELBY,47157,35.15557,-89.86429,NA,https://www.bop.gov/coronavirus/
NA,MENDOTA FCI,2020-07-24,Federal,NA,Prison,7,1,0,0,3,1,NA,172,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
288,MIAMI FCI,2020-07-24,Federal,MIAMI,Prison,13,98,0,0,0,0,NA,178,NA,NA,NA,9,NA,NA,NA,15801 SW 137TH AVE,33177,NA,MIAMI-DADE,12086,25.62003,-80.41432,NA,https://www.bop.gov/coronavirus/
289,MIAMI FDC,2020-07-24,Federal,MIAMI,Prison,26,73,0,1,20,1,NA,335,NA,NA,NA,117,NA,NA,NA,33 NORTHEAST 4TH STREET,33132,NA,MIAMI-DADE,12086,25.77847,-80.19317,NA,https://www.bop.gov/coronavirus/
290,MID ATLANTIC RO,2020-07-24,Federal,NA,Prison,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,MID VALLEY HOUSE,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,21,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
291,MILAN FCI,2020-07-24,Federal,MILAN,Prison,56,102,0,3,55,96,NA,271,NA,NA,NA,18,NA,NA,NA,4004 E ARKONA RD,48160,NA,WASHTENAW,26161,42.0986672,-83.6732837,NA,https://www.bop.gov/coronavirus/
NA,MIRROR INC THE,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
293,MONTGOMERY FPC,2020-07-24,Federal,MONTGOMERY,Prison,3,1,0,0,2,0,NA,113,NA,NA,NA,0,NA,NA,NA,MAXWELL AIR FORCE BASE,36112,NA,MONTGOMERY,1101,32.37962,-86.35134,NA,https://www.bop.gov/coronavirus/
NA,MORGANTOWN FCI,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,29,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
294,NEW YORK MCC,2020-07-24,Federal,NEW YORK,Prison,46,17,0,0,41,5,NA,148,NA,NA,NA,141,NA,NA,NA,150 PARK ROW,10007,NA,NEW YORK,36061,40.71304,-74.0016,NA,https://www.bop.gov/coronavirus/
295,NORTH LAKE CI,2020-07-24,Federal,NASHVILLE,Prison,0,109,0,2,0,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,101 ISAAC PERKINS BLVD,71852,NA,HOWARD,5061,33.94844,-93.84694,NA,https://www.bop.gov/coronavirus/
296,NORTHEAST RO,2020-07-24,Federal,NA,Prison,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
297,OAKDALE I FCI,2020-07-24,Federal,OAKDALE,Prison,25,216,0,7,19,202,NA,892,NA,NA,NA,0,NA,NA,NA,2105 EAST WHATLEY ROAD,71463,NA,ALLEN,22003,30.83218,-92.61925,NA,https://www.bop.gov/coronavirus/
298,OAKDALE II FCI,2020-07-24,Federal,OAKDALE,Prison,13,8,0,1,6,6,NA,158,NA,NA,NA,0,NA,NA,NA,2105 EAST WHATLEY ROAD,71463,NA,ALLEN,22003,30.83218,-92.61925,NA,https://www.bop.gov/coronavirus/
299,OKLAHOMA CITY FTC,2020-07-24,Federal,OKLAHOMA CITY,Prison,5,100,0,1,0,84,NA,650,NA,NA,NA,1,NA,NA,NA,7410 S MACARTHUR BLVD,73169,NA,OKLAHOMA,40109,35.39278,-97.61845,NA,https://www.bop.gov/coronavirus/
NA,ORIANA HOUSE,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,ORIANA HOUSE INC,2020-07-24,Federal,NA,Prison,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
300,OTERO COUNTY PRISON FACILITY,2020-07-24,Federal,PONCE,Prison,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,BO EL TUQUE SECTOR LAS CUCHARAS CARR 2,731,NA,PONCE,72113,NA,NA,NA,https://www.bop.gov/coronavirus/
301,OTISVILLE FCI,2020-07-24,Federal,OTISVILLE,Prison,15,27,0,0,14,21,NA,342,NA,NA,NA,5,NA,NA,NA,TWO MILE DR,10963,NA,ORANGE,36071,41.48225,-74.5359,NA,https://www.bop.gov/coronavirus/
NA,OXFORD FCI,2020-07-24,Federal,NA,Prison,3,1,0,0,0,1,NA,112,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,PARSONS HOUSE,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,PEKIN FCI,2020-07-24,Federal,NA,Prison,0,2,0,0,0,0,NA,226,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,PENSACOLA FPC,2020-07-24,Federal,NA,Prison,3,0,0,0,1,0,NA,17,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
302,PETERSBURG LOW FCI,2020-07-24,Federal,HOPEWELL,Prison,1,0,0,0,1,0,NA,52,NA,NA,NA,10,NA,NA,NA,1100 RIVER RD,23860,NA,PRINCE GEORGE,51149,37.29831,-77.34839,NA,https://www.bop.gov/coronavirus/
NA,PETERSBURG MEDIUM FCI,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,100,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
303,PHILADELPHIA FDC,2020-07-24,Federal,NEW CASTLE,Prison,5,4,0,0,3,3,NA,138,NA,NA,NA,6,NA,NA,NA,"1745 FREW MILL RD, RR 6, BOX 21A",16101,NA,LAWRENCE,42073,40.99513,-80.29985,NA,https://www.bop.gov/coronavirus/
NA,PHOENIX FCI,2020-07-24,Federal,NA,Prison,14,20,0,0,9,1,NA,298,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,PIONEER FELLOWSHIP HOUSE,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
304,PIONEER HUMAN SERVICES DBA PIONEER INDUSTRIES,2020-07-24,Federal,NA,Prison,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
305,POLLOCK FCI,2020-07-24,Federal,POLLOCK,Prison,3,3,0,0,1,0,NA,133,NA,NA,NA,0,NA,NA,NA,1000 AIRBASE RD,71467,NA,GRANT,22043,31.4612823,-92.4501253,NA,https://www.bop.gov/coronavirus/
NA,POLLOCK USP,2020-07-24,Federal,NA,Prison,9,1,0,0,2,0,NA,219,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
307,RAY BROOK FCI,2020-07-24,Federal,PUEBLO,Prison,10,12,0,0,10,12,NA,86,NA,NA,NA,0,NA,NA,NA,1600 WEST 24TH STREET,81003,NA,PUEBLO,8101,38.29091,-104.62709,NA,https://www.bop.gov/coronavirus/
NA,REALITY HOUSE GEO,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
309,RIVERS CI,2020-07-24,Federal,LUSK,Prison,0,20,0,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,416 S ELM ST,82225,NA,NIOBRARA,56027,42.76049,-104.45106,NA,https://www.bop.gov/coronavirus/
NA,RIVERSIDE CHRISTIAN MINISTRIES,2020-07-24,Federal,NA,Prison,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,RIVERSIDE HOUSE MIAMI FL,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
310,ROCHESTER FMC,2020-07-24,Federal,FRACKVILLE,Prison,1,0,0,0,1,0,NA,83,NA,NA,NA,15,NA,NA,NA,1111 ALTAMONT BLVD,17931,2699,SCHUYLKILL,42107,40.77455,-76.22258,NA,https://www.bop.gov/coronavirus/
NA,RRC BANNUM INCORPORATED,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,RRC BIRMINGHAM ALABAMA,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,RRC GEO REENTRY INC OAKLAND,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,RRC GEO TAYLOR STREET FACL SF,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,RRC HATTIESBURG MISSISSIPPI,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,RRC SPANISH FORT ALABAMA,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,SAFFORD FCI,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,69,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,SALVATION ARMY,2020-07-24,Federal,NA,Prison,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,SALVATION ARMY CORRECTIONAL SE,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
322,SALVATION ARMY CTRCHATTANOOGA,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,SALVATION ARMY FT MYERS FL,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1381,SAN DIEGO MCC,2020-07-24,Federal,NA,Prison,0,10,0,0,0,2,NA,229,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,SANDSTONE FCI,2020-07-24,Federal,NA,Prison,0,1,0,0,0,0,NA,74,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,SCHUYLKILL FCI,2020-07-24,Federal,NA,Prison,0,1,0,0,0,0,NA,94,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
323,SEAGOVILLE FCI,2020-07-24,Federal,SEAGOVILLE,Prison,21,1260,0,1,10,0,NA,1669,NA,NA,NA,10,NA,NA,NA,2113 NORTH HWY 175,75159,NA,DALLAS,48113,32.65777,-96.5654,NA,https://www.bop.gov/coronavirus/
NA,SEATAC FDC,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,144,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,SHERIDAN FCI,2020-07-24,Federal,NA,Prison,0,2,0,0,0,0,NA,355,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
324,SOUTH CENTRAL RO,2020-07-24,Federal,NA,Prison,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,SOUTH RALEIGH RE ENTRY CENTER,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
325,SOUTHEAST MISSOURI BEHAVIORAL HEALTH INC DBA SEMO CTC,2020-07-24,Federal,NA,Prison,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
325,SOUTHEAST MO BEHAVIORAL HEALTH,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
327,SOUTHEAST RO,2020-07-24,Federal,NA,Prison,2,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,SPRINGFIELD MCFP,2020-07-24,Federal,NA,Prison,0,3,0,0,0,1,NA,34,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
330,TALLADEGA FCI,2020-07-24,Federal,TALLADEGA,Prison,10,8,0,0,7,2,NA,134,NA,NA,NA,0,NA,NA,NA,565 EAST RENFROE ROAD,35160,NA,TALLADEGA,1121,33.42477,-86.14317,NA,https://www.bop.gov/coronavirus/
331,TALLAHASSEE FCI,2020-07-24,Federal,TALLAHASSEE,Prison,8,0,0,0,1,0,NA,84,NA,NA,NA,15,NA,NA,NA,501 CAPITAL CIRCLE NE,32301,NA,LEON,12073,30.44474,-84.22267,NA,https://www.bop.gov/coronavirus/
332,TERMINAL ISLAND FCI,2020-07-24,Federal,SAN PEDRO,Prison,22,664,0,10,17,650,NA,935,NA,NA,NA,2,NA,NA,NA,1299 SEASIDE AVENUE,90731,NA,LOS ANGELES,6037,33.7296232,-118.2688337,NA,https://www.bop.gov/coronavirus/
333,TERRE HAUTE FCI,2020-07-24,Federal,TERRE HAUTE,Prison,1,1,0,0,1,1,NA,158,NA,NA,NA,12,NA,NA,NA,4700 BUREAU RD S,47802,NA,VIGO,18167,39.41274,-87.45113,NA,https://www.bop.gov/coronavirus/
333,TERRE HAUTE USP,2020-07-24,Federal,TERRE HAUTE,Prison,0,9,0,1,0,6,NA,296,NA,NA,NA,34,NA,NA,NA,4700 BUREAU RD S,47802,NA,VIGO,18167,39.41274,-87.45113,NA,https://www.bop.gov/coronavirus/
334,TEXARKANA FCI,2020-07-24,Federal,TEXARKANA,Prison,4,0,0,0,2,0,NA,135,NA,NA,NA,11,NA,NA,NA,4001 LEOPARD DR,75501,NA,BOWIE,48037,33.3781112,-94.0919018,NA,https://www.bop.gov/coronavirus/
336,THE FIFTH JUDICAL DISTRICT OF DES MOINES,2020-07-24,Federal,NA,Prison,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
336,THE FIFTH JUDICIAL DISTRICT OF,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,THE GEO GROUP INC,2020-07-24,Federal,NA,Prison,0,9,0,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,THE KINTOCK GROUP,2020-07-24,Federal,NA,Prison,0,0,0,0,0,0,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
NA,THE MIRROR INC,2020-07-24,Federal,NA,Prison,0,2,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
339,THOMSON USP,2020-07-24,Federal,THOMSON,Prison,1,3,0,0,0,2,NA,187,NA,NA,NA,8,NA,NA,NA,1100 ONE MILE ROAD,61285,NA,CARROLL,17015,41.96933,-90.11381,NA,https://www.bop.gov/coronavirus/
